id,condicao,nome,forma_pagamento,anotacao,valor,data_compra,tipo_transacao,qtde_parcela,periodo,parcela_atual,qtde_recorrencia,data_vencimento,dt_pagamento_boleto,realizado,dividido,antecipado,antecipacao_id,created_at,user_id,cartao_id,conta_id,categoria_id,pagador_id
061a824f-a607-449f-96d0-ce2ba2a9b199,À vista,ATACADAO 0255 AS,Cartão de crédito,,-25.67,2025-11-14,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.938636+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,ca30b910-d456-44d0-839d-85cb20f524be,c7f384ab-caa5-4452-91a7-0c4d9ced337f
deead1cf-c782-4866-8dd6-0feeb402539b,À vista,2A IMPORTADOS,Cartão de crédito,,-12.99,2025-11-14,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.938766+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,6cf64a01-c3b6-429d-b571-c53642298013,c7f384ab-caa5-4452-91a7-0c4d9ced337f
26463388-a8c8-4aa7-b0b7-16c970a8673b,À vista,POSTO AUTOMOTO,Cartão de crédito,,-100.0,2025-11-17,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.938891+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,c263532e-d9c3-49e8-aedc-3bc624d70705,c7f384ab-caa5-4452-91a7-0c4d9ced337f
01955cae-f296-49a8-8e9b-025643dfb19d,À vista,ATACADAO MARACA AUTOS,Cartão de crédito,,-31.92,2025-11-18,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.939049+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,ca30b910-d456-44d0-839d-85cb20f524be,c7f384ab-caa5-4452-91a7-0c4d9ced337f
27c1adb2-ec43-4d38-876f-91c0ab512e29,À vista,L. DA SILVEIRA BALBI,Cartão de crédito,,-11.04,2025-11-19,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.939203+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,6cf64a01-c3b6-429d-b571-c53642298013,c7f384ab-caa5-4452-91a7-0c4d9ced337f
343f67fe-74cc-4393-83d6-4db6b9b366b7,À vista,AcaiDoVila,Cartão de crédito,,-28.0,2025-11-20,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.939318+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,24caf242-3ba2-4610-97eb-1743f654630e,c7f384ab-caa5-4452-91a7-0c4d9ced337f
2934013e-c5c0-4b31-931d-7660117d1235,À vista,SUPERMERCADO SANTA LUCI,Cartão de crédito,,-89.68,2025-11-20,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.939427+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,ca30b910-d456-44d0-839d-85cb20f524be,c7f384ab-caa5-4452-91a7-0c4d9ced337f
b43f1543-518f-40de-a259-e0ebc0604324,À vista,SUPERMERCADO SANTA LUCI,Cartão de crédito,,-9.98,2025-11-20,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.939534+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,ca30b910-d456-44d0-839d-85cb20f524be,c7f384ab-caa5-4452-91a7-0c4d9ced337f
1f17e345-89fc-4a63-8747-ed9c109115ce,À vista,CHAMA CASA E CONSTRUC,Cartão de crédito,,-6.99,2025-11-20,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.939663+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,045da7f5-6033-4f71-8b13-c1b482a94282,c7f384ab-caa5-4452-91a7-0c4d9ced337f
dffeeee0-62ac-46fb-9946-3f5f328bec77,À vista,ATACADAO MARACA AUTOS,Cartão de crédito,,-71.84,2025-11-20,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.939776+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,ca30b910-d456-44d0-839d-85cb20f524be,c7f384ab-caa5-4452-91a7-0c4d9ced337f
dd0da6f4-a0fe-4cec-9344-92f3591c865d,À vista,ALEMDALENDA,Cartão de crédito,,-7.5,2025-11-21,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.939922+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,6cf64a01-c3b6-429d-b571-c53642298013,c7f384ab-caa5-4452-91a7-0c4d9ced337f
308e9ff8-3cf2-4465-af3f-ff3293572bc0,À vista,AcaiDoVila,Cartão de crédito,,-22.0,2025-11-26,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.940080+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,24caf242-3ba2-4610-97eb-1743f654630e,c7f384ab-caa5-4452-91a7-0c4d9ced337f
8bf08cc2-1598-4d88-8a84-a6f452bc5460,À vista,ATACADAO 0255 AS,Cartão de crédito,,-5.54,2025-11-27,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.940227+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,ca30b910-d456-44d0-839d-85cb20f524be,c7f384ab-caa5-4452-91a7-0c4d9ced337f
b08ac397-899f-45b1-b07f-3888814593a9,À vista,MERCADAO HPL,Cartão de crédito,,-19.53,2025-10-30,Despesa,,2025-10,,,,,,False,False,,2025-12-01 19:25:16.940340+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,ca30b910-d456-44d0-839d-85cb20f524be,c7f384ab-caa5-4452-91a7-0c4d9ced337f
e0a2024c-0249-4017-8da3-878fc1ebd4a9,À vista,DULAR,Cartão de crédito,,-19.98,2025-11-04,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.940447+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,ca30b910-d456-44d0-839d-85cb20f524be,c7f384ab-caa5-4452-91a7-0c4d9ced337f
5acaf915-fbe2-4f99-8bfc-b4feb60db848,À vista,MERCADAO HPL,Cartão de crédito,,-18.26,2025-11-05,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.940557+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,ca30b910-d456-44d0-839d-85cb20f524be,c7f384ab-caa5-4452-91a7-0c4d9ced337f
7756b386-d399-4fb9-9dd2-8c223325ba9e,À vista,SUPERMERCADO FORTALEZA,Cartão de crédito,,-11.71,2025-11-05,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.940701+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,ca30b910-d456-44d0-839d-85cb20f524be,c7f384ab-caa5-4452-91a7-0c4d9ced337f
e96b30b7-213e-4e2f-bf2c-3a5d5584939c,À vista,COMERCIAL KIKA,Cartão de crédito,,-7.8,2025-11-08,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.940856+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,ca30b910-d456-44d0-839d-85cb20f524be,c7f384ab-caa5-4452-91a7-0c4d9ced337f
ce58cbf4-9e48-49f1-a130-ef12590069ed,À vista,DULAR,Cartão de crédito,,-39.98,2025-11-08,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.940991+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,ca30b910-d456-44d0-839d-85cb20f524be,c7f384ab-caa5-4452-91a7-0c4d9ced337f
5aa0bc41-73fe-4a90-beeb-c9d79e5d2a5d,À vista,SUP FORTALEZA 4,Cartão de crédito,,-33.93,2025-11-10,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.941126+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,ca30b910-d456-44d0-839d-85cb20f524be,c7f384ab-caa5-4452-91a7-0c4d9ced337f
6620fa04-b8b5-44c8-8093-442475417fbe,À vista,MERCADAO HPL,Cartão de crédito,,-10.5,2025-11-12,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.941253+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,ca30b910-d456-44d0-839d-85cb20f524be,c7f384ab-caa5-4452-91a7-0c4d9ced337f
00c7682a-ecae-4728-99df-6226b664c635,À vista,IFD MERCADO HPL LTDA,Cartão de crédito,,-12.24,2025-11-12,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.941398+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,ca30b910-d456-44d0-839d-85cb20f524be,c7f384ab-caa5-4452-91a7-0c4d9ced337f
57a39693-70a4-42fd-8bfe-a06d1af20369,À vista,SUP FORTALEZA 1,Cartão de crédito,,-35.91,2025-11-14,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.941526+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,ca30b910-d456-44d0-839d-85cb20f524be,c7f384ab-caa5-4452-91a7-0c4d9ced337f
e521d86a-b395-40e3-8845-637cb53ce08f,À vista,MERCADAO HPL,Cartão de crédito,,-6.34,2025-11-20,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.941695+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,ca30b910-d456-44d0-839d-85cb20f524be,c7f384ab-caa5-4452-91a7-0c4d9ced337f
b9d92bb7-3dec-4420-9f08-b9aa88f66adf,À vista,SUPERMERCADO FORTALEZA,Cartão de crédito,,-49.78,2025-11-21,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.942092+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,ca30b910-d456-44d0-839d-85cb20f524be,c7f384ab-caa5-4452-91a7-0c4d9ced337f
016dd38d-44ff-4518-976c-5fda11a94144,À vista,MERCADAO HPL,Cartão de crédito,,-25.81,2025-11-27,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.942244+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,ca30b910-d456-44d0-839d-85cb20f524be,c7f384ab-caa5-4452-91a7-0c4d9ced337f
260309d2-df2a-4802-bc08-7a11c652f121,À vista,UBER TRIP WWW.UBER.COM.,Cartão de crédito,,-45.92,2025-11-10,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.942391+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,c263532e-d9c3-49e8-aedc-3bc624d70705,c7f384ab-caa5-4452-91a7-0c4d9ced337f
b7e5104e-89fb-4e01-b02f-addc4dd0a41b,À vista,CONVENIO SANEAMENTO DO AMAPA,Cartão de crédito,,-87.6,2025-11-17,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.942511+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,599563ce-32f2-4ffa-890d-2f728d31c491,c7f384ab-caa5-4452-91a7-0c4d9ced337f
c4390c60-7b5d-4eef-a27b-263c8cc54868,À vista,PAGAMENTOCONTAS,Cartão de crédito,,-9.9,2025-11-17,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.942644+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,5c49079b-38ad-4e94-b2ec-494dce2e0c12,c7f384ab-caa5-4452-91a7-0c4d9ced337f
e09814c0-bff6-4226-9d25-57279132df89,À vista,JUROS PAGAMENTO CONVENIOS,Cartão de crédito,,-2.98,2025-11-17,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.942808+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,e8d94b41-0f0a-457b-836e-95af70aaac1a,c7f384ab-caa5-4452-91a7-0c4d9ced337f
de8caa99-3945-4830-ae25-80413359e99b,À vista,IOF ADICIONAL PF PGTO TIT/CONV/TRIB,Cartão de crédito,,-0.33,2025-11-17,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.942945+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,e8d94b41-0f0a-457b-836e-95af70aaac1a,c7f384ab-caa5-4452-91a7-0c4d9ced337f
50fe644e-d52c-4063-9481-064de6b48b82,À vista,IOF PF PGTO TIT/CONV/TRIB,Cartão de crédito,,-0.16,2025-11-17,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.943056+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,e8d94b41-0f0a-457b-836e-95af70aaac1a,c7f384ab-caa5-4452-91a7-0c4d9ced337f
8c3cf5ca-47a2-4ab8-b056-3ad63cd8b313,À vista,CONVENIO VOCE TELECOM,Cartão de crédito,,-119.9,2025-11-17,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.943204+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,050e10ea-c38a-4b09-96d1-45346ba437e0,c7f384ab-caa5-4452-91a7-0c4d9ced337f
cca4fd80-138e-4442-ad01-31f22a292224,À vista,PAGAMENTOCONTAS,Cartão de crédito,,-9.9,2025-11-17,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.943315+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,5c49079b-38ad-4e94-b2ec-494dce2e0c12,c7f384ab-caa5-4452-91a7-0c4d9ced337f
c5be71cb-7202-44e5-8994-cd8bf18d0223,À vista,JUROS PAGAMENTO CONVENIOS,Cartão de crédito,,-4.08,2025-11-17,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.943482+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,e8d94b41-0f0a-457b-836e-95af70aaac1a,c7f384ab-caa5-4452-91a7-0c4d9ced337f
b10e14d2-14e4-497f-a371-09f2a0bafa6b,À vista,IOF ADICIONAL PF PGTO TIT/CONV/TRIB,Cartão de crédito,,-0.45,2025-11-17,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.943650+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,e8d94b41-0f0a-457b-836e-95af70aaac1a,c7f384ab-caa5-4452-91a7-0c4d9ced337f
df3bf20f-507e-442c-9b67-fa52773d7dd7,À vista,IOF PF PGTO TIT/CONV/TRIB,Cartão de crédito,,-0.22,2025-11-17,Despesa,,2025-11,,,,,,False,False,,2025-12-01 19:25:16.943784+00,iVZqN1iLm157P6IsPFDLu7myEtanSmuE,7fb0690c-bf13-4e0c-a2a8-470f22d9b80e,,e8d94b41-0f0a-457b-836e-95af70aaac1a,c7f384ab-caa5-4452-91a7-0c4d9ced337f
